id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
798448539017629897,https://www.airbnb.com/rooms/798448539017629897,20240106043908,2024-01-06,city scrape,Rental unit in Albany · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/d32510e3-58e6-4747-b20d-28221383103e.jpg,222612368,https://www.airbnb.com/users/show/222612368,Patrick,2018-10-25,,"",N/A,N/A,71%,f,https://a0.muscache.com/im/pictures/user/487a2657-4a1e-4b68-bf93-7a00f5e1beee.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/487a2657-4a1e-4b68-bf93-7a00f5e1beee.jpg?aki_policy=profile_x_medium,Park South,1,1,"['email', 'phone']",t,t,,SIXTH WARD,,42.65315,-73.77012,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$80.00,30,365,30,30,365,365,30.0,365.0,,t,29,59,89,364,2024-01-06,2,2,0,2023-03-24,2023-05-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.21
21449583,https://www.airbnb.com/rooms/21449583,20240106043908,2024-01-06,city scrape,Home in Albany · ★5.0 · 4 bedrooms · 5 beds · 1.5 baths,,"The super convenient area is one of the big selling points for this house.<br /><br />On the South side of Western we have in order from East to West:<br />V Salon, All Saints Catholic Church, CVS, Dragon City Restaurant, Torino Pizza & Pasta, Mani de Leo Hair Salon, Fiorello Bakery & Deli, Courtney's Salon, DC's Pizza, Maggie's Sports Bar & Cafe, Roman Jewels, Pixie Hair Salon, Barcelona Restaurant-Wine Bar, KeyBank, CityLine Bar and Grill, Escape Smoke Shop, Best Western Hotel, Casa Real Mexican Restaurant, Days Inn, Dunkin Donuts, Across the Street Pub and Restaurant, Starbucks.<br /><br />On the North side of Western we have in order from East to West:<br />Sunoco Gas, University Plaza (Rite Aid, PizzaHut, DiBella's Subs, Boston Market, Wine & Liquor, Uncommon Grounds Coffee & Bagels, Pet Supplies Plus, Subway, Mobile Gas, Mobile Mart), University of Albany, Miami Sun Tanning.<br /><br />Best Western Hotel and a Days Inn are less than a 7min walk from the house so any additional gu",https://a0.muscache.com/pictures/c6cd6cb0-9a4c-4ffc-9368-3a2557ae724e.jpg,4259750,https://www.airbnb.com/users/show/4259750,Peter,2012-11-27,"Albany, NY","I was born in Poland but grew up in NY and now i'm back in NY after grad school in Europe.  I love sailing, flying gliders, hiking, hammocks, cycling, photography, travel, minimalism, tennis,  podcasts, and my KJV.  I started traveling airbnb during my time in Europe and now I’m a host in NY! 
Listings:
airbnb.com/h/38eden
airbnb.com/h/53eden
airbnb.com/h/55eden
airbnb.com/h/18home
airbnb.com/h/24miller
airbnb.com/h/24eden
airbnb.com/h/433western",within an hour,100%,89%,t,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_x_medium,Pine Hills,9,14,"['email', 'phone']",t,t,"Albany, New York, United States",FIFTEENTH WARD,,42.67547,-73.82402,Entire home,Entire home/apt,15,,1.5 baths,,5,[],$557.00,4,1125,4,4,1125,1125,4.0,1125.0,,t,30,60,90,365,2024-01-06,8,0,0,2017-12-25,2018-07-27,5.0,5.0,5.0,5.0,4.88,5.0,4.88,,f,9,9,0,0,0.11
8915877,https://www.airbnb.com/rooms/8915877,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.74 · 1 bedroom · 1 bed · 1 bath,,"This apartment is directly across Eagle Street from the Executive Mansion. Walking distance to Lincoln Park, which is a beautiful downtown park with a .5 mile loop and plenty of green space. The Cathedral of the Immaculate Conception is across the street, which is a recently restored Roman Catholic cathedral with beautiful architecture. 5 minute walk to the concourse/empire state plaza. Bars/restaurants within walking distance. Lark Street is less than a mile up Madison Ave. Pearl Street is about a mile away.",https://a0.muscache.com/pictures/6684e943-01a0-4bc8-91ee-87e9fa7662c0.jpg,46312980,https://www.airbnb.com/users/show/46312980,Robert,2015-10-11,"Albany, NY","",within a day,100%,69%,t,https://a0.muscache.com/im/pictures/user/72e07eec-3439-4503-be7c-96f616c3bb46.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/72e07eec-3439-4503-be7c-96f616c3bb46.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,"Albany, New York, United States",SECOND WARD,,42.64603,-73.75986,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$85.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,0,20,50,322,2024-01-06,226,2,0,2015-10-25,2023-09-18,4.74,4.91,4.8,4.93,4.9,4.8,4.8,,f,1,1,0,0,2.26
5651579,https://www.airbnb.com/rooms/5651579,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.51 · Studio · 1 bed · 1 bath,,"The neighborhood is very eclectic. We have a variety of restaurants, markets and shopping along with cultural things to do . the Capital is within a five minute walk as is the Empire Plaza. We have Cafe Capricio on Grand St for great northern Italian. Down the street we also have a traditional well known Italian restaurant Lombardos, for great red sauce. There are plenty of small cafe/ bars within walking distance too",https://a0.muscache.com/pictures/b3fc42f3-6e5e-4704-9d0f-8ceee5d32046.jpg,29288920,https://www.airbnb.com/users/show/29288920,Gregg,2015-03-13,"Albany, NY",I am an Albany native .I have lived in Ireland and had a B & B in Tramore County Waterford back in the early nineties. While doing so we met a lot of wonderful people. I have been in the real estate business for over 30 years . I believe in keeping the mind and body fit. I am easy going and love a good laugh. ,within an hour,100%,100%,f,https://a0.muscache.com/im/users/29288920/profile_pic/1426286865/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/29288920/profile_pic/1426286865/original.jpg?aki_policy=profile_x_medium,Arbor Hill,3,4,"['email', 'phone', 'work_email']",t,t,"Albany, New York, United States",SECOND WARD,,42.64615,-73.75966,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$68.00,2,365,2,2,1125,1125,2.0,1125.0,,t,1,26,51,138,2024-01-06,332,28,0,2015-05-08,2023-11-12,4.51,4.62,4.46,4.82,4.87,4.8,4.64,,f,3,2,1,0,3.15
14989805,https://www.airbnb.com/rooms/14989805,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.96 · 2 bedrooms · 5 beds · 2 baths,,"Quiet no-thru-traffic street.  The house is located across from the old Miller Farm house. : )<br /><br />The super convenient area: <br /><br />On the South side of Western we have in order from East to West:<br />V Salon, All Saints Catholic Church, CVS, Dragon City Restaurant, Torino Pizza & Pasta, Mani de Leo Hair Salon, Fiorello Bakery & Deli, Courtney's Salon, DC's Pizza, Maggie's Sports Bar & Cafe, Roman Jewels, Pixie Hair Salon, Barcelona Restaurant-Wine Bar, KeyBank, CityLine Bar and Grill, Escape Smoke Shop, Best Western Hotel, Casa Real Mexican Restaurant, Days Inn, Dunkin Donuts, Across the Street Pub and Restaurant, Starbucks.<br /><br />On the North side of Western we have in order from East to West:<br />Sunoco Gas, University Plaza (Rite Aid, PizzaHut, DiBella's Subs, Boston Market, Wine & Liquor, Uncommon Grounds Coffee & Bagels, Pet Supplies Plus, Subway, Mobile Gas, Mobile Mart), University of Albany, Miami Sun Tanning.<br /><br />Best Western Hotel and a Days Inn ar",https://a0.muscache.com/pictures/408eb58e-caa7-4021-9a9e-dfa49e849052.jpg,4259750,https://www.airbnb.com/users/show/4259750,Peter,2012-11-27,"Albany, NY","I was born in Poland but grew up in NY and now i'm back in NY after grad school in Europe.  I love sailing, flying gliders, hiking, hammocks, cycling, photography, travel, minimalism, tennis,  podcasts, and my KJV.  I started traveling airbnb during my time in Europe and now I’m a host in NY! 
Listings:
airbnb.com/h/38eden
airbnb.com/h/53eden
airbnb.com/h/55eden
airbnb.com/h/18home
airbnb.com/h/24miller
airbnb.com/h/24eden
airbnb.com/h/433western",within an hour,100%,89%,t,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_x_medium,Pine Hills,9,14,"['email', 'phone']",t,t,"Albany, New York, United States",FIFTEENTH WARD,,42.673512,-73.819679,Entire home,Entire home/apt,7,,2 baths,,5,[],$168.00,1,730,1,1,730,730,1.0,730.0,,t,29,59,83,358,2024-01-06,81,18,0,2016-11-13,2023-11-22,4.96,4.99,4.93,4.98,4.98,4.86,4.7,,f,9,9,0,0,0.93
803581476246206291,https://www.airbnb.com/rooms/803581476246206291,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★3.40 · 1 bedroom · 1 bed · 1 bath,,"Tastefully renovated, this ground-floor home offers a comfortable bedroom with a full-sized bed, hardwood floors, a dresser, and two chairs as well as a bathroom with a shower-bath combo. The kitchen has granite benches and an adjoining dining area and the comfortable living room with hardwood floors offers a smart TV.<br /><br />Just a brief walk from restaurants, coffee shops, medical centers, and the downtown area, you can enjoy the lifestyle this wonderful area has to offer. Because the property has security cameras, you will feel safe in this quiet environment while feeling right at home! Contact us today to book this wonderful apartment.",https://a0.muscache.com/pictures/miso/Hosting-803581476246206291/original/8dc0ccb2-68ad-4305-afd9-eedf7b666352.jpeg,23490148,https://www.airbnb.com/users/show/23490148,Fran,2014-11-08,"New York, United States", Hard working person interested in earning extra income by renting guest room. ,within an hour,100%,100%,f,https://a0.muscache.com/im/users/23490148/profile_pic/1415474736/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/23490148/profile_pic/1415474736/original.jpg?aki_policy=profile_x_medium,Washington Park,1,2,"['email', 'phone']",t,t,"Albany, New York, United States",TENTH WARD,,42.6601122,-73.7754681,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$120.00,1,7,1,1,7,7,1.0,7.0,,t,0,0,4,279,2024-01-06,5,5,0,2023-01-16,2023-10-22,3.4,3.8,4.0,4.4,4.4,4.6,3.6,,f,1,1,0,0,0.42
26808765,https://www.airbnb.com/rooms/26808765,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.82 · 3 bedrooms · 3 beds · 2 baths,,,https://a0.muscache.com/pictures/90dbdb89-a189-4223-82f9-71ceb156a770.jpg,19648678,https://www.airbnb.com/users/show/19648678,Terra,2014-08-07,,"I'm from Kansas City, MO. I've driven the entire US, logging over a  million miles on a 10 year working road trip. I settled in Albany, NY, a hardworking, no-nonsense sort of town, drenched in history, education and politics. I love this town not just for the town itself as much as the location. It's truly a sportsman's(sportswoman's) paradise, while being so close to very civilized civilization. There's easy access to NYC, Saratoga, Lake George, Vermont, Montreal & my favorite The Berkshires in Massachusetts.  ",within a day,80%,62%,f,https://a0.muscache.com/im/users/19648678/profile_pic/1407449767/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/19648678/profile_pic/1407449767/original.jpg?aki_policy=profile_x_medium,Center Square & Hudson/Park,12,20,"['email', 'phone']",t,t,,ELEVENTH WARD,,42.66048,-73.77269,Entire home,Entire home/apt,6,,2 baths,,3,[],$200.00,1,365,1,1,365,365,1.0,365.0,,t,29,56,83,97,2024-01-06,102,4,0,2018-07-22,2023-07-22,4.82,4.79,4.75,4.85,4.75,4.91,4.75,,f,10,6,4,0,1.53
990935487146379699,https://www.airbnb.com/rooms/990935487146379699,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★New · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTkwOTM1NDg3MTQ2Mzc5Njk5/original/c583446c-e0c7-41e5-9115-aeedb00ee505.jpeg,93905065,https://www.airbnb.com/users/show/93905065,Grace,2016-09-06,"Albany, NY","",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/User-93905065/original/1337afc9-a450-4524-849e-5d9d18b61917.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-93905065/original/1337afc9-a450-4524-849e-5d9d18b61917.jpeg?aki_policy=profile_x_medium,Center Square & Hudson/Park,1,1,"['email', 'phone']",t,t,,SIXTH WARD,,42.652599240074956,-73.761780139996,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$82.00,1,365,1,1,365,365,1.0,365.0,,t,29,59,89,248,2024-01-06,0,0,0,,,,,,,,,,,f,1,1,0,0,
966287799980701967,https://www.airbnb.com/rooms/966287799980701967,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★5.0 · 2 bedrooms · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/c741754e-22b2-441e-923f-ce127a9adfaa.jpg,374765317,https://www.airbnb.com/users/show/374765317,Tanjin,2020-11-07,"Albany, NY","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-374765317/original/0e2cce75-82a1-48a4-8a39-b8567ea0dfd7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-374765317/original/0e2cce75-82a1-48a4-8a39-b8567ea0dfd7.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,FIFTEENTH WARD,,42.67059398561849,-73.81678288145305,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$98.00,3,365,2,3,365,365,3.0,365.0,,t,24,54,84,174,2024-01-06,3,3,0,2023-09-25,2023-10-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.87
1020993107237604444,https://www.airbnb.com/rooms/1020993107237604444,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★New · 1 bedroom · 1 bed · 1 bath,,"Just one block away from the building is Lark Street. Lark Street is often referred to as the ""Greenwich Village"" of Albany's Capital Region. Lark Street in Albany is full of life in every season! With countless restaurants, cafes, art galleries, special events, and more, this funky arts and entertainment district is a major Albany hotspot. Lark Street is the vibrant heart of Albany perfectly located in the center of our Capital city.",https://a0.muscache.com/pictures/miso/Hosting-1020993107237604444/original/f51837fc-f946-4379-9b0d-3c701f342415.jpeg,47625981,https://www.airbnb.com/users/show/47625981,Linda,2015-10-28,"Albany, NY","",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,Mansion Area,16,16,"['email', 'phone']",t,t,"Albany, New York, United States",THIRD WARD,,42.65859808957202,-73.76420635863742,Entire rental unit,Entire home/apt,3,,1 bath,,1,[],$120.00,1,365,1,1,365,365,1.0,365.0,,t,4,34,64,243,2024-01-06,1,1,0,2023-11-26,2023-11-26,5.0,5.0,4.0,5.0,5.0,3.0,5.0,,t,15,15,0,0,0.71
8035784,https://www.airbnb.com/rooms/8035784,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.61 · 1 bedroom · 1 bed · 2.5 shared baths,,"There is a Barbershop with 1900' barber chairs and décor across the street (Duke's), there is a Mexican restaurant, Pizza and Italian take out, Gyro's, Joe's Chicken, a laundry mat and liquor store all with 2 blocks of the house.",https://a0.muscache.com/pictures/102414176/e6b76700_original.jpg,42430824,https://www.airbnb.com/users/show/42430824,John M,2015-08-24,,"A short description of myself as requested by Airbnb. I was born in San Antonio Texas and move to the Albany area when I was very young. I grew up in the Capital district and know it well. The nightlife, the hiking trails, nature preserves, parks, restaurants, social scene, local lakes, and attractions. I worked in St Peter's Hospital as a surgical scrub tech/nurse from ages 16 to 18. I went to College in VT at St Michael's and worked on the ambulance as an EMT for 4 yrs there. I graduated with a degree in History/Political Science and a minor in Philosophy. I then did 2 years pre-med as a local collage and a Internal Medical Residency at Albany Medical Center. I Have had training in Dermatology as well at the University of Houston Texas Medical Center. My father is a Medical Doctor, my grand father, and my great grandfather. Currently I work 2 days a week at the Veteran's hospital seeing internal medicine patients and 3 days a week with my father seeing Dermatology patients.  We have a lovely Day Spa above our medial office which I run. We provide manicure, pedicure, facials, laser hair removal, laser skin resurfacing, Botox, cosmetic filler, Laser assisted Double chin removal, unwanted brown and red spot removal anywhere on the body. Any of our guest are automatically eligible for a 10% on any of the services offered at my spa. So feel free to inquire further and we hope you choose to stay with us at Airbnb some day.",within a few hours,100%,71%,f,https://a0.muscache.com/im/pictures/user/529bac50-7052-4639-bf62-3f4080d219d8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/529bac50-7052-4639-bf62-3f4080d219d8.jpg?aki_policy=profile_x_medium,,2,3,"['email', 'phone']",t,t,"Albany, New York, United States",TENTH WARD,,42.66063,-73.78115,Private room in home,Private room,2,,2.5 shared baths,,1,[],$199.00,3,65,3,3,65,65,3.0,65.0,,t,30,60,90,179,2024-01-06,18,0,0,2015-10-17,2020-07-25,4.61,4.83,4.61,4.78,4.83,4.67,4.72,,f,2,1,1,0,0.18
1018972187574908115,https://www.airbnb.com/rooms/1018972187574908115,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-1018972187574908115/original/6e257a37-dfdf-4ec4-88d8-f48f5c5289df.png,37769478,https://www.airbnb.com/users/show/37769478,Erion,2015-07-07,"Albany, NY",Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,Pine Hills,10,10,"['email', 'phone']",t,t,,SIXTH WARD,,42.6535,-73.77046,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$78.00,1,365,1,1,365,365,1.0,365.0,,t,24,54,84,359,2024-01-06,6,6,5,2023-11-19,2023-12-29,5.0,5.0,4.67,5.0,5.0,4.83,4.83,,t,8,8,0,0,3.67
48052353,https://www.airbnb.com/rooms/48052353,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.76 · 3 bedrooms · 4 beds · 1 bath,,"This property is located within a three minute walk of Washington Park and a two minute walk from local restaurant hotspot The Cuckoo's Nest.  It is also a short distance from Dunkin' Donuts, a chain of restaurants located on Madison Avenue and more.<br /><br />This apartment is also located just a few miles from Lark Street and downtown Albany where you will find all types of different cuisines and entertainment.",https://a0.muscache.com/pictures/miso/Hosting-48052353/original/a562f65f-c4db-4133-be82-013f912a8ddf.jpeg,349460842,https://www.airbnb.com/users/show/349460842,Scott,2020-06-10,"Albany, NY",Hi my name is Scott Guadagnino. I’ve been in the Albany area for 9 years. Went to school in South Carolina. We love hosting and having guests at our 4 Airbnb’s!,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_x_medium,Pine Hills,5,5,"['email', 'phone']",t,t,"Albany, New York, United States",TENTH WARD,,42.66261,-73.78332,Entire home,Entire home/apt,6,,1 bath,,4,[],$198.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,6,36,66,341,2024-01-06,140,30,1,2021-02-13,2023-12-18,4.76,4.87,4.94,4.96,4.93,4.45,4.6,,f,5,4,1,0,3.97
20633175,https://www.airbnb.com/rooms/20633175,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.91 · 1 bedroom · 2 beds · 1 bath,,The neighborhood is generally quiet with primarily owner occupied two and three unit homes in a historic district. Many homes are registered and most are well maintained and cared for.,https://a0.muscache.com/pictures/63864f6a-3bcc-4c13-8fe0-e7ea9f02b01d.jpg,65414985,https://www.airbnb.com/users/show/65414985,James,2016-04-01,"Albany, NY","I am an architect, often traveling with my two school aged children. I enjoy the outdoors, cooking, and exploring new places.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/d810a2d7-29a5-4409-a0ef-47cb41c419f8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d810a2d7-29a5-4409-a0ef-47cb41c419f8.jpg?aki_policy=profile_x_medium,Capitol Hill,2,2,"['email', 'phone', 'work_email']",t,t,"Albany, New York, United States",SEVENTH WARD,,42.64939,-73.76865,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$126.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,18,18,18,262,2024-01-06,130,2,0,2018-03-26,2023-05-28,4.91,4.93,4.93,4.98,4.96,4.88,4.88,,f,2,2,0,0,1.85
514347748300866729,https://www.airbnb.com/rooms/514347748300866729,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.96 · 1 bedroom · 1 bed · 1 bath,,"Located in historic Ten Broeck Square across from the Ten Broeck Mansion. Conveniently located within close walking distance to Capital Repertory Theater, Palace Theater and Albany Distilling Company.",https://a0.muscache.com/pictures/b57ea110-3fa0-43ce-adf9-53b885103a1b.jpg,166246610,https://www.airbnb.com/users/show/166246610,Shawn,2018-01-06,"Albany, NY","Long Island native that is adventurous, family-oriented and ambitious in many ways. ",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/0bca5493-9e48-402c-aec0-64aa6e515f91.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0bca5493-9e48-402c-aec0-64aa6e515f91.jpg?aki_policy=profile_x_medium,Ten Broeck Triangle,3,3,"['email', 'phone']",t,t,"Albany, New York, United States",THIRD WARD,,42.65742,-73.74985,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$95.00,4,365,4,4,1125,1125,4.0,1125.0,,t,29,59,88,88,2024-01-06,27,11,1,2021-12-31,2023-12-15,4.96,4.81,4.89,4.93,5.0,4.78,4.96,,f,2,2,0,0,1.10
757978037279611051,https://www.airbnb.com/rooms/757978037279611051,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.95 · 2 bedrooms · 2 beds · 1 bath,,"Pine Hills neighborhood borders on the campus of The College of Saint Rose and Washington Park, and is only a block away from the downtown UAlbany campus",https://a0.muscache.com/pictures/miso/Hosting-757978037279611051/original/716b7d11-11ac-4851-b1fd-252499e21f19.jpeg,232967878,https://www.airbnb.com/users/show/232967878,Diana,2018-12-28,"Albany, NY","",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,Delaware Avenue,20,44,"['email', 'phone']",t,t,"Albany, New York, United States",THIRTEENTH WARD,,42.67348,-73.7934,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$128.00,2,365,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2024-01-06,21,21,0,2023-02-25,2023-12-03,4.95,4.95,4.82,5.0,4.91,4.86,4.82,,f,19,19,0,0,1.99
623454291327573992,https://www.airbnb.com/rooms/623454291327573992,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.69 · 3 bedrooms · 3 beds · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-623454291327573992/original/316345aa-5894-408c-9a8d-03da4115f257.jpeg,249258548,https://www.airbnb.com/users/show/249258548,Umer,2019-03-16,"Latham, NY",I am field service engineer ,within a few hours,100%,92%,t,https://a0.muscache.com/im/pictures/user/17bed472-e6fe-4fcf-9eae-e0d669c71456.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/17bed472-e6fe-4fcf-9eae-e0d669c71456.jpg?aki_policy=profile_x_medium,Delaware Avenue,4,4,"['email', 'phone']",t,t,,SEVENTH WARD,,42.64372,-73.78426,Entire rental unit,Entire home/apt,6,,1 bath,,3,[],$137.00,2,31,2,2,31,31,2.0,31.0,,t,0,0,0,0,2024-01-06,25,7,0,2022-05-16,2023-11-24,4.69,4.65,4.77,4.96,4.85,4.31,4.62,,f,4,1,3,0,1.25
787023821243442039,https://www.airbnb.com/rooms/787023821243442039,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.92 · 3 bedrooms · 4 beds · 2 baths,,"Located in a great residential area with walking distance to restaurants, bars and shopping.",https://a0.muscache.com/pictures/miso/Hosting-787023821243442039/original/8c956daa-7b34-426a-bd33-2ea84a8b432b.jpeg,349460842,https://www.airbnb.com/users/show/349460842,Scott,2020-06-10,"Albany, NY",Hi my name is Scott Guadagnino. I’ve been in the Albany area for 9 years. Went to school in South Carolina. We love hosting and having guests at our 4 Airbnb’s!,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_x_medium,Pine Hills,5,5,"['email', 'phone']",t,t,"Albany, New York, United States",FOURTEENTH WARD,,42.6653,-73.7943,Entire home,Entire home/apt,8,,2 baths,,4,[],$190.00,1,365,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2024-01-06,37,37,3,2023-02-27,2023-12-21,4.92,4.89,4.97,4.89,4.92,4.74,4.82,,f,5,4,1,0,3.54
52836323,https://www.airbnb.com/rooms/52836323,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.85 · 2 bedrooms · 2 beds · 1 bath,,"The street is a wonderful higher income area wherein you'll find families residing. It's very close to the main roads, but just far away enough to escape the road noise. This street is also between the two central roads that cut through Albany! We're just a short drive from everything there is to do in Albany!",https://a0.muscache.com/pictures/32dc7892-0eee-4643-805e-36962a45f37f.jpg,232967878,https://www.airbnb.com/users/show/232967878,Diana,2018-12-28,"Albany, NY","",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,Delaware Avenue,20,44,"['email', 'phone']",t,t,"Albany, New York, United States",THIRTEENTH WARD,,42.67131,-73.7921,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$145.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,2024-01-06,53,29,0,2021-12-26,2023-11-26,4.85,4.89,4.91,4.93,4.85,4.81,4.81,,f,19,19,0,0,2.14
